,Date,Team,Popularity,MonthNum,pred,Season,W,L,W.L.,Finish,Playoffs,Top WS,IndPlayoffs,PO_diff,NP_diff,Bandwagon,Market,Size,pred_by_pop,diff,Succ_Cat,DarkHorseDiff,FavoriteDiff,ContenderDiff,BWScore
95,11/1/11,AtlantaHawks,0,11,1.116619149,2010,44,38,0.537,3,Lost Conf. Semis,A. HorfordåÊ(10.1),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.233701053,-1.116619149,Contender,-0.174048542,0,-1.15162722,-0.977578679
96,12/1/11,AtlantaHawks,1,12,1.419351165,2010,44,38,0.537,3,Lost Conf. Semis,A. HorfordåÊ(10.1),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.54048269,-0.419351165,Contender,-0.174048542,0,-1.15162722,-0.977578679
97,1/1/12,AtlantaHawks,2,1,2.464158355,2011,40,26,0.606,2,Lost 1st Round,J. SmithåÊ(6.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,3.247552768,-0.464158355,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
98,2/1/12,AtlantaHawks,2,2,2.60397331,2011,40,26,0.606,2,Lost 1st Round,J. SmithåÊ(6.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,3.404044248,-0.60397331,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
99,3/1/12,AtlantaHawks,1,3,2.413670621,2011,40,26,0.606,2,Lost 1st Round,J. SmithåÊ(6.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,3.185008902,-1.413670621,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
100,4/1/12,AtlantaHawks,2,4,3.633150633,2011,40,26,0.606,2,Lost 1st Round,J. SmithåÊ(6.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,4.432959539,-1.633150633,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
101,5/1/12,AtlantaHawks,1,5,1.768572618,2011,40,26,0.606,2,Lost 1st Round,J. SmithåÊ(6.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.544668567,-0.768572618,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
102,6/1/12,AtlantaHawks,1,6,1.4370712,2011,40,26,0.606,2,Lost 1st Round,J. SmithåÊ(6.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.202704813,-0.4370712,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
103,7/1/12,AtlantaHawks,1,7,1.700995895,2011,40,26,0.606,2,Lost 1st Round,J. SmithåÊ(6.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.473888374,-0.700995895,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
104,8/1/12,AtlantaHawks,0,8,0.856524391,2011,40,26,0.606,2,Lost 1st Round,J. SmithåÊ(6.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.597147585,-0.856524391,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
105,9/1/12,AtlantaHawks,0,9,0.761685178,2011,40,26,0.606,2,Lost 1st Round,J. SmithåÊ(6.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.508323558,-0.761685178,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
106,10/1/12,AtlantaHawks,1,10,1.676548857,2011,40,26,0.606,2,Lost 1st Round,J. SmithåÊ(6.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.439849531,-0.676548857,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
107,11/1/12,AtlantaHawks,1,11,2.393439276,2011,40,26,0.606,2,Lost 1st Round,J. SmithåÊ(6.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,3.173328345,-1.393439276,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
108,12/1/12,AtlantaHawks,1,12,2.587577861,2011,40,26,0.606,2,Lost 1st Round,J. SmithåÊ(6.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,3.376087365,-1.587577861,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
109,1/1/13,AtlantaHawks,1,1,1.754666295,2012,44,38,0.537,2,Lost 1st Round,A. HorfordåÊ(8.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.481575846,-0.754666295,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
110,2/1/13,AtlantaHawks,1,2,1.897331622,2012,44,38,0.537,2,Lost 1st Round,A. HorfordåÊ(8.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.638692437,-0.897331622,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
111,3/1/13,AtlantaHawks,2,3,1.741498544,2012,44,38,0.537,2,Lost 1st Round,A. HorfordåÊ(8.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.458310384,0.258501456,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
112,4/1/13,AtlantaHawks,1,4,2.893297598,2012,44,38,0.537,2,Lost 1st Round,A. HorfordåÊ(8.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,3.635429302,-1.893297598,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
113,5/1/13,AtlantaHawks,1,5,0.927874045,2012,44,38,0.537,2,Lost 1st Round,A. HorfordåÊ(8.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.641586144,0.072125955,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
114,6/1/13,AtlantaHawks,3,6,0.725535776,2012,44,38,0.537,2,Lost 1st Round,A. HorfordåÊ(8.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.429703945,2.274464224,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
115,7/1/13,AtlantaHawks,1,7,1.085057246,2012,44,38,0.537,2,Lost 1st Round,A. HorfordåÊ(8.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.80553107,-0.085057246,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
116,8/1/13,AtlantaHawks,1,8,0.407435922,2012,44,38,0.537,2,Lost 1st Round,A. HorfordåÊ(8.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.100919868,0.592564078,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
117,9/1/13,AtlantaHawks,0,9,0.329306461,2012,44,38,0.537,2,Lost 1st Round,A. HorfordåÊ(8.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.029594286,-0.329306461,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
118,10/1/13,AtlantaHawks,1,10,1.038256398,2012,44,38,0.537,2,Lost 1st Round,A. HorfordåÊ(8.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.746268633,-0.038256398,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
119,11/1/13,AtlantaHawks,1,11,1.66008322,2012,44,38,0.537,2,Lost 1st Round,A. HorfordåÊ(8.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.38376087,-0.66008322,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
120,12/1/13,AtlantaHawks,1,12,1.860907726,2012,44,38,0.537,2,Lost 1st Round,A. HorfordåÊ(8.8),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.591778745,-0.860907726,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
121,1/1/14,AtlantaHawks,1,1,0.993761767,2013,38,44,0.463,4,Lost 1st Round,P. MillsapåÊ(6.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.660093349,0.006238233,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
122,2/1/14,AtlantaHawks,1,2,1.139484014,2013,38,44,0.463,4,Lost 1st Round,P. MillsapåÊ(6.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.817880349,-0.139484014,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
123,3/1/14,AtlantaHawks,1,3,1.020618345,2013,38,44,0.463,4,Lost 1st Round,P. MillsapåÊ(6.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.678952554,-0.020618345,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
124,4/1/14,AtlantaHawks,4,4,2.099832024,2013,38,44,0.463,4,Lost 1st Round,P. MillsapåÊ(6.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.78010702,1.900167976,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
125,5/1/14,AtlantaHawks,3,5,0.026255285,2013,38,44,0.463,4,Lost 1st Round,P. MillsapåÊ(6.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,0.673062965,2.973744715,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
126,6/1/14,AtlantaHawks,1,6,-0.037560186,2013,38,44,0.463,4,Lost 1st Round,P. MillsapåÊ(6.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,0.600688522,1.037560186,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
127,7/1/14,AtlantaHawks,1,7,0.424485362,2013,38,44,0.463,4,Lost 1st Round,P. MillsapåÊ(6.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.088742076,0.575514638,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
128,8/1/14,AtlantaHawks,1,8,-0.074195189,2013,38,44,0.463,4,Lost 1st Round,P. MillsapåÊ(6.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,0.568733619,1.074195189,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
129,9/1/14,AtlantaHawks,1,9,-0.134404046,2013,38,44,0.463,4,Lost 1st Round,P. MillsapåÊ(6.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,0.516174488,1.134404046,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
130,10/1/14,AtlantaHawks,1,10,0.353710863,2013,38,44,0.463,4,Lost 1st Round,P. MillsapåÊ(6.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.002428251,0.646289137,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
131,11/1/14,AtlantaHawks,2,11,0.873585421,2013,38,44,0.463,4,Lost 1st Round,P. MillsapåÊ(6.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.536978359,1.126414579,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
132,12/1/14,AtlantaHawks,2,12,1.081580335,2013,38,44,0.463,4,Lost 1st Round,P. MillsapåÊ(6.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.750636167,0.918419665,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
133,1/1/15,AtlantaHawks,5,1,2.832992765,2014,60,22,0.732,1,Lost Conf. Finals,A. HorfordåÊ(8.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,3.769137723,2.167007235,Contender,-0.174048542,0,-1.15162722,-0.977578679
134,2/1/15,AtlantaHawks,4,2,2.938675028,2014,60,22,0.732,1,Lost Conf. Finals,A. HorfordåÊ(8.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,3.879933091,1.061324972,Contender,-0.174048542,0,-1.15162722,-0.977578679
135,3/1/15,AtlantaHawks,3,3,2.9924406,2014,60,22,0.732,1,Lost Conf. Finals,A. HorfordåÊ(8.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,3.934483413,0.0075594,Contender,-0.174048542,0,-1.15162722,-0.977578679
136,4/1/15,AtlantaHawks,5,4,4.598550407,2014,60,22,0.732,1,Lost Conf. Finals,A. HorfordåÊ(8.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,5.562853057,0.401449593,Contender,-0.174048542,0,-1.15162722,-0.977578679
137,5/1/15,AtlantaHawks,12,5,12.82879734,2014,60,22,0.732,1,Lost Conf. Finals,A. HorfordåÊ(8.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,13.57913036,-0.828797345,Contender,-0.174048542,0,-1.15162722,-0.977578679
138,6/1/15,AtlantaHawks,3,6,3.441182687,2014,60,22,0.732,1,Lost Conf. Finals,A. HorfordåÊ(8.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,4.402315142,-0.441182687,Contender,-0.174048542,0,-1.15162722,-0.977578679
139,7/1/15,AtlantaHawks,1,7,1.999339619,2014,60,22,0.732,1,Lost Conf. Finals,A. HorfordåÊ(8.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.905015307,-0.999339619,Contender,-0.174048542,0,-1.15162722,-0.977578679
140,8/1/15,AtlantaHawks,1,8,1.342413285,2014,60,22,0.732,1,Lost Conf. Finals,A. HorfordåÊ(8.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.262517217,-0.342413285,Contender,-0.174048542,0,-1.15162722,-0.977578679
141,9/1/15,AtlantaHawks,1,9,1.11956512,2014,60,22,0.732,1,Lost Conf. Finals,A. HorfordåÊ(8.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.031456542,-0.11956512,Contender,-0.174048542,0,-1.15162722,-0.977578679
142,10/1/15,AtlantaHawks,2,10,2.296508497,2014,60,22,0.732,1,Lost Conf. Finals,A. HorfordåÊ(8.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,3.214052022,-0.296508497,Contender,-0.174048542,0,-1.15162722,-0.977578679
143,11/1/15,AtlantaHawks,2,11,3.773792638,2014,60,22,0.732,1,Lost Conf. Finals,A. HorfordåÊ(8.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,4.744016258,-1.773792638,Contender,-0.174048542,0,-1.15162722,-0.977578679
144,12/1/15,AtlantaHawks,2,12,3.448938052,2014,60,22,0.732,1,Lost Conf. Finals,A. HorfordåÊ(8.7),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,4.40802668,-1.448938052,Contender,-0.174048542,0,-1.15162722,-0.977578679
145,1/1/16,AtlantaHawks,2,1,1.817396619,2015,48,34,0.585,2,Lost Conf. Semis,P. MillsapåÊ(10.1),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.976976121,0.182603381,Contender,-0.174048542,0,-1.15162722,-0.977578679
146,2/1/16,AtlantaHawks,2,2,1.760262739,2015,48,34,0.585,2,Lost Conf. Semis,P. MillsapåÊ(10.1),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.917347383,0.239737261,Contender,-0.174048542,0,-1.15162722,-0.977578679
147,3/1/16,AtlantaHawks,2,3,1.800303549,2015,48,34,0.585,2,Lost Conf. Semis,P. MillsapåÊ(10.1),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.960304078,0.199696451,Contender,-0.174048542,0,-1.15162722,-0.977578679
148,4/1/16,AtlantaHawks,5,4,3.505281532,2015,48,34,0.585,2,Lost Conf. Semis,P. MillsapåÊ(10.1),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,4.658236196,1.494718468,Contender,-0.174048542,0,-1.15162722,-0.977578679
149,5/1/16,AtlantaHawks,3,5,5.327855049,2015,48,34,0.585,2,Lost Conf. Semis,P. MillsapåÊ(10.1),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,6.535547376,-2.327855049,Contender,-0.174048542,0,-1.15162722,-0.977578679
150,6/1/16,AtlantaHawks,1,6,0.424028487,2015,48,34,0.585,2,Lost Conf. Semis,P. MillsapåÊ(10.1),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.552804509,0.575971513,Contender,-0.174048542,0,-1.15162722,-0.977578679
151,7/1/16,AtlantaHawks,2,7,0.912069088,2015,48,34,0.585,2,Lost Conf. Semis,P. MillsapåÊ(10.1),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.054953685,1.087930912,Contender,-0.174048542,0,-1.15162722,-0.977578679
152,8/1/16,AtlantaHawks,1,8,0.187445466,2015,48,34,0.585,2,Lost Conf. Semis,P. MillsapåÊ(10.1),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.337183692,0.812554534,Contender,-0.174048542,0,-1.15162722,-0.977578679
153,9/1/16,AtlantaHawks,1,9,-0.03794341,2015,48,34,0.585,2,Lost Conf. Semis,P. MillsapåÊ(10.1),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.107576248,1.03794341,Contender,-0.174048542,0,-1.15162722,-0.977578679
154,10/1/16,AtlantaHawks,2,10,0.938033837,2015,48,34,0.585,2,Lost Conf. Semis,P. MillsapåÊ(10.1),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.079973065,1.061966163,Contender,-0.174048542,0,-1.15162722,-0.977578679
155,11/1/16,AtlantaHawks,3,11,1.626779883,2015,48,34,0.585,2,Lost Conf. Semis,P. MillsapåÊ(10.1),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.782965384,1.373220117,Contender,-0.174048542,0,-1.15162722,-0.977578679
156,12/1/16,AtlantaHawks,2,12,1.924860824,2015,48,34,0.585,2,Lost Conf. Semis,P. MillsapåÊ(10.1),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,3.086088687,0.075139176,Contender,-0.174048542,0,-1.15162722,-0.977578679
157,1/1/17,AtlantaHawks,3,1,1.620993878,2016,43,39,0.524,2,Lost 1st Round,D. HowardåÊ(8.3),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.337261353,1.379006122,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
158,2/1/17,AtlantaHawks,2,2,1.764196232,2016,43,39,0.524,2,Lost 1st Round,D. HowardåÊ(8.3),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.494495719,0.235803768,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
159,3/1/17,AtlantaHawks,2,3,1.614857428,2016,43,39,0.524,2,Lost 1st Round,D. HowardåÊ(8.3),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.321396171,0.385142572,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
160,4/1/17,AtlantaHawks,4,4,2.753904997,2016,43,39,0.524,2,Lost 1st Round,D. HowardåÊ(8.3),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,3.485169983,1.246095003,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
161,5/1/17,AtlantaHawks,1,5,0.76948156,2016,43,39,0.524,2,Lost 1st Round,D. HowardåÊ(8.3),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.47144018,0.23051844,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
162,6/1/17,AtlantaHawks,1,6,0.591478377,2016,43,39,0.524,2,Lost 1st Round,D. HowardåÊ(8.3),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.284066101,0.408521623,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
163,7/1/17,AtlantaHawks,1,7,0.969010834,2016,43,39,0.524,2,Lost 1st Round,D. HowardåÊ(8.3),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.679608679,0.030989166,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
164,8/1/17,AtlantaHawks,1,8,0.322825051,2016,43,39,0.524,2,Lost 1st Round,D. HowardåÊ(8.3),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.007427689,0.677174949,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
165,9/1/17,AtlantaHawks,1,9,0.247843805,2016,43,39,0.524,2,Lost 1st Round,D. HowardåÊ(8.3),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,0.939398917,0.752156195,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
166,10/1/17,AtlantaHawks,2,10,0.917998399,2016,43,39,0.524,2,Lost 1st Round,D. HowardåÊ(8.3),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.615593972,1.082001601,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
167,11/1/17,AtlantaHawks,2,11,1.521914688,2016,43,39,0.524,2,Lost 1st Round,D. HowardåÊ(8.3),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.23500178,0.478085312,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
168,12/1/17,AtlantaHawks,2,12,1.72399886,2016,43,39,0.524,2,Lost 1st Round,D. HowardåÊ(8.3),Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,2.444010455,0.27600114,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
169,1/1/18,AtlantaHawks,2,1,0.433989729,2017,9,26,0.257,5,Did Not Make Playoffs,J. CollinsåÊ(2.3),No Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.291764725,1.566010271,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
170,2/1/18,AtlantaHawks,2,2,0.423373127,2017,9,26,0.257,5,Did Not Make Playoffs,J. CollinsåÊ(2.3),No Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.289436413,1.576626873,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
171,3/1/18,AtlantaHawks,1,3,0.294986316,2017,9,26,0.257,5,Did Not Make Playoffs,J. CollinsåÊ(2.3),No Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.145466899,0.705013684,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
172,4/1/18,AtlantaHawks,1,4,0.547073361,2017,9,26,0.257,5,Did Not Make Playoffs,J. CollinsåÊ(2.3),No Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.409289387,0.452926639,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
173,5/1/18,AtlantaHawks,1,5,0.922686453,2017,9,26,0.257,5,Did Not Make Playoffs,J. CollinsåÊ(2.3),No Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.802433042,0.077313547,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
174,6/1/18,AtlantaHawks,1,6,0.441600519,2017,9,26,0.257,5,Did Not Make Playoffs,J. CollinsåÊ(2.3),No Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.317926376,0.558399481,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
175,7/1/18,AtlantaHawks,2,7,0.085537167,2017,9,26,0.257,5,Did Not Make Playoffs,J. CollinsåÊ(2.3),No Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,0.928167019,1.914462833,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
176,8/1/18,AtlantaHawks,1,8,-0.535919301,2017,9,26,0.257,5,Did Not Make Playoffs,J. CollinsåÊ(2.3),No Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,0.287046674,1.535919301,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
177,9/1/18,AtlantaHawks,1,9,-0.598157073,2017,9,26,0.257,5,Did Not Make Playoffs,J. CollinsåÊ(2.3),No Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,0.2218713,1.598157073,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
178,10/1/18,AtlantaHawks,2,10,0.168797012,2017,9,26,0.257,5,Did Not Make Playoffs,J. CollinsåÊ(2.3),No Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.022115762,1.831202988,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
179,11/1/18,AtlantaHawks,2,11,0.522874466,2017,9,26,0.257,5,Did Not Make Playoffs,J. CollinsåÊ(2.3),No Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.37963099,1.477125534,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
180,12/1/18,AtlantaHawks,2,12,0.497971835,2017,9,26,0.257,5,Did Not Make Playoffs,J. CollinsåÊ(2.3),No Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,1.360043657,1.502028165,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
181,1/1/19,AtlantaHawks,2,1,NA,2018,NA,NA,NA,NA,Did Not Make Playoffs,NA,No Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,NA,NA,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
182,2/1/19,AtlantaHawks,2,2,NA,2018,NA,NA,NA,NA,Did Not Make Playoffs,NA,No Playoffs,-0.192154724,0.418180416,-0.61033514,Atlanta,2341000,NA,NA,Dark Horse,-0.174048542,0,-1.15162722,-0.977578679
183,1/1/04,BrooklynNets,2,1,NA,2003,NA,NA,NA,NA,Did Not Make Playoffs,NA,No Playoffs,-0.091715195,-0.051359386,-0.04035581,New York City,2181120,NA,NA,Dark Horse,-2.390430657,0,-2.167330681,0.223099976
184,2/1/04,BrooklynNets,1,2,NA,2003,NA,NA,NA,NA,Did Not Make Playoffs,NA,No Playoffs,-0.091715195,-0.051359386,-0.04035581,New York City,2181120,NA,NA,Dark Horse,-2.390430657,0,-2.167330681,0.223099976
185,3/1/04,BrooklynNets,1,3,NA,2003,NA,NA,NA,NA,Did Not Make Playoffs,NA,No Playoffs,-0.091715195,-0.051359386,-0.04035581,New York City,2181120,NA,NA,Dark Horse,-2.390430657,0,-2.167330681,0.223099976
186,4/1/04,BrooklynNets,2,4,NA,2003,NA,NA,NA,NA,Did Not Make Playoffs,NA,No Playoffs,-0.091715195,-0.051359386,-0.04035581,New York City,2181120,NA,NA,Dark Horse,-2.390430657,0,-2.167330681,0.223099976
187,5/1/04,BrooklynNets,1,5,NA,2003,NA,NA,NA,NA,Did Not Make Playoffs,NA,No Playoffs,-0.091715195,-0.051359386,-0.04035581,New York City,2181120,NA,NA,Dark Horse,-2.390430657,0,-2.167330681,0.223099976
188,6/1/04,BrooklynNets,1,6,NA,2003,NA,NA,NA,NA,Did Not Make Playoffs,NA,No Playoffs,-0.091715195,-0.051359386,-0.04035581,New York City,2181120,NA,NA,Dark Horse,-2.390430657,0,-2.167330681,0.223099976
189,7/1/04,BrooklynNets,1,7,NA,2003,NA,NA,NA,NA,Did Not Make Playoffs,NA,No Playoffs,-0.091715195,-0.051359386,-0.04035581,New York City,2181120,NA,NA,Dark Horse,-2.390430657,0,-2.167330681,0.223099976
190,8/1/04,BrooklynNets,1,8,NA,2003,NA,NA,NA,NA,Did Not Make Playoffs,NA,No Playoffs,-0.091715195,-0.051359386,-0.04035581,New York City,2181120,NA,NA,Dark Horse,-2.390430657,0,-2.167330681,0.223099976
191,9/1/04,BrooklynNets,0,9,NA,2003,NA,NA,NA,NA,Did Not Make Playoffs,NA,No Playoffs,-0.091715195,-0.051359386,-0.04035581,New York City,2181120,NA,NA,Dark Horse,-2.390430657,0,-2.167330681,0.223099976
